origin_lat,origin_lon,dest_lat,dest_lon,timestamp,vehicle_type,trip_distance,trip_duration,fare,traffic_condition,weather,passenger_count,driver_rating,surge_multiplier
13.201747,77.711108,12.960232,77.692552,2024-02-04 00:56:06,Auto,34.95,94.4,600.9,Free Flow,Sunny,1,4.2,0.9
12.926259,77.548616,12.957721,77.7044,2024-02-23 01:40:51,Auto,22.27,60.1,397.48,Free Flow,Cloudy,2,4.4,0.9
12.967275,77.632489,12.983845,77.562551,2024-02-27 21:34:51,Bike,10.08,54.4,232.55,High,Sunny,1,4.8,1.8
13.188732,77.709787,12.956157,77.629134,2024-01-20 05:38:29,Prime,35.41,95.6,618.3,Free Flow,Sunny,4,3.7,0.9
12.960753,77.702688,12.961854,77.591669,2024-01-17 00:20:32,SUV,15.54,42.0,349.42,Free Flow,Sunny,6,3.8,0.9
12.994904,77.554845,13.026595,77.604814,2024-02-13 07:21:52,Prime,8.36,32.6,199.16,Medium,Cloudy,1,3.8,1.3
12.845367,77.668291,12.968952,77.635372,2024-02-01 04:43:37,SUV,18.42,49.7,395.62,Free Flow,Sunny,2,4.3,0.9
12.987784,77.549824,12.959763,77.645251,2024-02-15 10:50:24,SUV,13.96,75.4,380.51,High,Sunny,2,4.5,1.8
12.914672,77.653951,13.028642,77.606251,2024-01-27 07:41:36,Bike,17.75,69.2,346.83,Medium,Sunny,1,4.7,1.3
12.931292,77.630078,13.001303,77.564778,2024-01-03 11:27:34,SUV,13.62,73.6,373.83,High,Sunny,2,4.1,1.8
12.954911,77.701971,12.931033,77.587309,2024-01-08 18:11:38,Prime,16.42,88.6,379.94,High,Cloudy,3,3.6,1.8
12.969236,77.632813,13.204572,77.705563,2024-02-13 21:21:14,Prime,35.45,191.4,762.6,High,Sunny,4,4.0,1.8
13.20588,77.713963,12.968343,77.699725,2024-02-03 23:47:21,Prime,34.33,92.7,601.07,Free Flow,Sunny,2,4.3,0.9
12.910156,77.644403,12.985253,77.64214,2024-01-09 16:17:22,Auto,10.84,42.3,233.51,Medium,Sunny,1,4.5,1.3
12.986519,77.547672,12.950735,77.702,2024-02-26 02:34:39,Bike,22.21,60.0,386.47,Free Flow,Sunny,1,4.9,0.9
13.028093,77.59795,12.988192,77.549398,2024-02-16 12:41:54,Auto,8.91,34.7,198.99,Medium,Sunny,2,3.5,1.3
12.991008,77.549602,13.009453,77.568073,2024-01-27 16:39:57,Mini,3.71,14.5,116.24,Medium,Sunny,3,3.9,1.3
13.013022,77.558911,12.987819,77.550546,2024-02-07 17:54:17,Bike,3.82,20.6,106.79,High,Sunny,1,4.2,1.8
12.929114,77.587189,12.904938,77.644649,2024-01-13 01:44:48,Prime,8.77,23.7,190.71,Free Flow,Sunny,2,3.5,0.9
12.929038,77.62578,13.030527,77.593549,2024-01-24 21:59:00,Auto,15.32,82.7,348.01,High,Cloudy,2,4.9,1.8
12.956706,77.69126,12.971171,77.642347,2024-01-20 23:34:16,Prime,7.16,19.3,164.88,Free Flow,Sunny,1,3.8,0.9
12.921171,77.538108,12.913973,77.635661,2024-02-26 22:22:13,Auto,13.69,53.4,284.44,Medium,Sunny,3,4.7,1.3
12.92443,77.591628,12.920641,77.540716,2024-01-22 16:16:46,SUV,7.15,27.9,227.58,Medium,Sunny,4,5.0,1.3
12.952829,77.642884,12.967991,77.601668,2024-01-20 06:17:46,SUV,6.17,24.1,210.13,Medium,Sunny,2,4.7,1.3
12.924758,77.554346,12.967519,77.640394,2024-02-24 20:38:09,Prime,13.53,73.1,322.01,High,Sunny,2,4.0,1.8
12.978728,77.750338,12.923712,77.618807,2024-02-11 01:58:19,Bike,20.05,54.1,351.79,Free Flow,Cloudy,1,5.0,0.9
12.933212,77.549018,12.988044,77.557958,2024-02-21 20:00:45,Mini,8.01,43.3,211.01,High,Sunny,2,4.6,1.8
12.920917,77.586623,12.960957,77.705833,2024-01-01 22:32:12,Bike,17.66,68.9,345.2,Medium,Cloudy,1,4.2,1.3
13.02839,77.606407,12.917203,77.652842,2024-02-19 19:49:46,Mini,17.31,93.5,397.95,High,Sunny,1,4.8,1.8
12.997726,77.564138,12.977437,77.638248,2024-02-15 08:52:26,Prime,10.78,58.2,266.65,High,Sunny,2,4.8,1.8
12.964207,77.759818,12.953815,77.640819,2024-02-19 18:48:04,Bike,16.72,90.3,366.15,High,Cloudy,1,3.9,1.8
12.962748,77.698324,12.990782,77.548264,2024-02-21 16:55:01,Prime,21.39,83.4,431.81,Medium,Sunny,3,5.0,1.3
13.194048,77.710362,12.959389,77.702568,2024-01-13 00:21:19,Bike,33.88,91.5,573.76,Free Flow,Sunny,1,4.4,0.9
13.031962,77.59787,13.1919,77.710764,2024-02-06 08:14:13,Mini,27.97,151.0,612.2,High,Cloudy,3,4.3,1.8
12.965186,77.687756,12.957937,77.645931,2024-02-08 09:58:02,Bike,5.95,32.1,149.53,High,Sunny,1,3.9,1.8
13.197688,77.697667,12.961925,77.702427,2024-01-12 00:01:30,Bike,34.03,91.9,576.14,Free Flow,Sunny,1,4.0,0.9
13.200267,77.702366,12.929251,77.544687,2024-01-30 16:29:29,SUV,44.91,175.1,901.57,Medium,Sunny,2,4.8,1.3
12.922712,77.574318,12.915949,77.612238,2024-01-06 07:26:29,Prime,5.4,25.3,167.91,Heavy Rain,Rainy,4,4.7,1.56
12.924658,77.611926,12.92889,77.622848,2024-02-22 15:30:49,Bike,1.65,6.4,59.39,Medium,Sunny,1,4.8,1.3
13.196445,77.696732,12.972296,77.75602,2024-02-13 02:36:11,SUV,33.39,108.2,729.29,Heavy Rain,Rainy,1,3.9,1.08
12.911189,77.604754,12.972839,77.752167,2024-01-18 04:41:13,SUV,22.47,60.7,460.64,Free Flow,Cloudy,5,3.9,0.9
12.968117,77.695593,12.979508,77.59354,2024-02-18 07:33:42,Bike,14.38,56.1,286.66,Medium,Sunny,1,4.2,1.3
12.908738,77.643105,13.033295,77.590179,2024-01-15 02:11:51,Bike,19.44,52.5,342.02,Free Flow,Sunny,1,4.2,0.9
12.943002,77.619688,13.029371,77.591071,2024-01-26 13:35:23,SUV,13.09,61.3,383.89,Heavy Rain,Rainy,3,4.1,1.56
13.000141,77.553346,12.978237,77.751987,2024-02-06 10:33:01,Prime,27.98,151.1,612.46,High,Sunny,3,4.5,1.8
12.977078,77.602994,12.967769,77.648541,2024-01-25 04:59:14,Prime,6.52,17.6,154.57,Free Flow,Sunny,3,3.7,0.9
12.919152,77.545645,12.981861,77.549455,2024-01-15 22:46:47,SUV,9.06,35.4,261.8,Medium,Cloudy,1,4.7,1.3
12.977863,77.64696,12.993895,77.561829,2024-02-22 14:07:21,Bike,12.14,47.3,246.67,Medium,Cloudy,1,3.9,1.3
12.966349,77.631915,13.199107,77.70057,2024-02-20 02:32:39,Bike,34.93,94.3,590.7,Free Flow,Sunny,1,3.8,0.9
12.986396,77.550667,12.942146,77.615133,2024-01-15 01:55:03,Mini,11.05,29.8,227.42,Free Flow,Cloudy,4,4.8,0.9
13.201694,77.697548,12.927745,77.62308,2024-01-12 22:06:07,SUV,40.88,159.4,829.74,Medium,Sunny,1,3.9,1.3
12.976489,77.746864,12.956056,77.69882,2024-01-24 11:49:31,Bike,7.34,39.7,177.59,High,Cloudy,1,4.7,1.8
12.995932,77.552871,12.968156,77.757096,2024-02-17 00:19:14,Bike,28.87,77.9,493.29,Free Flow,Cloudy,1,4.9,0.9
12.966369,77.632331,12.980499,77.643417,2024-02-19 07:35:18,Bike,2.56,12.0,86.61,Heavy Rain,Rainy,1,3.9,1.56
12.925936,77.550654,12.969976,77.752897,2024-01-02 20:25:57,Bike,29.01,156.7,613.16,High,Sunny,1,4.9,1.8
12.976336,77.751705,12.922147,77.58703,2024-01-29 04:38:24,Bike,24.34,65.7,420.66,Free Flow,Cloudy,1,3.5,0.9
12.974278,77.650368,12.923129,77.574456,2024-01-12 14:48:52,SUV,12.94,50.5,330.94,Medium,Cloudy,6,4.1,1.3
12.923887,77.548454,12.96024,77.640164,2024-03-01 02:24:28,Bike,13.87,37.4,252.57,Free Flow,Sunny,1,4.9,0.9
13.200692,77.699073,12.922136,77.553261,2024-03-01 00:45:36,Mini,45.08,121.7,773.54,Free Flow,Cloudy,4,4.9,0.9
12.935084,77.584861,12.976688,77.634629,2024-01-03 19:14:22,Bike,9.2,49.7,214.84,High,Sunny,1,4.0,1.8
12.92835,77.583182,13.040639,77.596081,2024-01-26 08:30:45,Auto,16.3,88.0,367.7,High,Cloudy,1,4.6,1.8
12.902252,77.651105,12.908873,77.617364,2024-02-21 12:35:24,Bike,4.82,18.8,116.01,Medium,Sunny,1,3.6,1.3
12.97575,77.632916,12.845505,77.660927,2024-02-11 11:06:25,Auto,19.2,124.4,502.7,Heavy Rain,Rainy,1,3.7,2.16
12.92155,77.647738,12.91499,77.606504,2024-02-28 15:00:54,Auto,5.85,22.8,144.4,Medium,Sunny,2,3.7,1.3
13.041049,77.59944,12.986904,77.5525,2024-01-19 03:04:12,SUV,10.21,27.6,263.85,Free Flow,Cloudy,5,4.8,0.9
12.963368,77.740425,12.922129,77.61398,2024-01-29 01:41:28,Prime,18.67,50.4,349.69,Free Flow,Sunny,3,4.3,0.9
12.847461,77.660086,13.194429,77.712246,2024-02-16 18:19:31,SUV,50.6,273.2,1117.0,High,Sunny,2,4.6,1.8
13.191429,77.710661,12.930105,77.538767,2024-02-27 19:02:15,SUV,44.73,241.5,999.09,High,Sunny,3,3.6,1.8
12.918269,77.606754,12.989555,77.562659,2024-02-14 15:43:56,Mini,12.0,46.8,264.13,Medium,Sunny,2,4.6,1.3
12.956671,77.641541,12.962932,77.759426,2024-01-14 14:43:03,Prime,16.53,64.4,344.97,Medium,Cloudy,3,4.7,1.3
12.916693,77.63763,12.925097,77.578231,2024-02-10 04:26:12,Bike,8.4,22.7,164.85,Free Flow,Sunny,1,4.0,0.9
12.848182,77.660954,12.98673,77.641735,2024-02-05 05:48:14,Auto,20.17,54.5,363.77,Free Flow,Cloudy,1,4.6,0.9
12.914549,77.643129,12.969846,77.64579,2024-02-26 20:21:23,Prime,7.99,51.8,245.85,Heavy Rain,Rainy,4,4.3,2.16
12.972089,77.634906,12.984594,77.547345,2024-01-31 23:16:55,Auto,12.39,33.4,238.83,Free Flow,Sunny,3,3.8,0.9
12.951638,77.630648,12.852465,77.66941,2024-01-29 18:57:47,Auto,15.3,82.6,347.62,High,Sunny,2,4.3,1.8
12.961354,77.631031,12.977512,77.585294,2024-02-15 21:17:43,Mini,6.81,44.1,217.78,Heavy Rain,Rainy,4,4.1,2.16
12.95991,77.741185,12.932174,77.625305,2024-01-09 13:58:24,Prime,16.71,65.2,348.21,Medium,Sunny,4,4.8,1.3
12.924626,77.577464,12.975629,77.634655,2024-02-01 20:12:46,Auto,10.87,58.7,258.57,High,Cloudy,2,3.7,1.8
12.840959,77.653864,12.972222,77.632219,2024-01-27 20:18:53,Mini,19.18,103.6,435.56,High,Cloudy,3,4.9,1.8
12.842734,77.657607,13.042154,77.587832,2024-02-06 08:24:57,Mini,30.39,164.1,660.81,High,Sunny,1,4.7,1.8
12.971563,77.647473,12.942873,77.634401,2024-01-24 03:52:37,SUV,4.53,12.2,172.65,Free Flow,Sunny,6,4.9,0.9
12.914291,77.637977,12.950549,77.695947,2024-02-12 00:03:46,Auto,9.65,31.3,223.05,Heavy Rain,Rainy,1,4.8,1.08
12.90537,77.638428,13.029538,77.601306,2024-02-13 10:47:03,SUV,18.66,100.7,474.98,High,Sunny,2,4.7,1.8
12.852443,77.651352,12.971361,77.63768,2024-01-27 07:12:48,Bike,17.27,67.3,338.2,Medium,Cloudy,1,3.5,1.3
12.930637,77.552192,12.978696,77.753411,2024-02-18 22:56:57,Mini,29.01,113.1,567.76,Medium,Cloudy,1,4.6,1.3
12.979293,77.585176,13.207652,77.709565,2024-02-11 10:43:24,Auto,37.27,201.3,789.11,High,Sunny,3,4.7,1.8
12.981211,77.639124,12.96303,77.690429,2024-01-27 09:34:54,Mini,7.65,41.3,203.67,High,Sunny,4,3.8,1.8
13.0091,77.569878,12.97224,77.638567,2024-01-09 18:25:49,Prime,10.99,59.3,270.85,High,Sunny,3,4.5,1.8
12.961183,77.648063,12.964977,77.692903,2024-01-10 19:00:51,Prime,6.3,34.0,176.63,High,Sunny,4,4.7,1.8
12.975019,77.600637,12.970539,77.642249,2024-02-21 15:08:08,Bike,5.86,22.9,134.6,Medium,Sunny,1,4.5,1.3
12.904468,77.642377,12.943576,77.630223,2024-02-17 07:38:03,Bike,5.89,27.6,156.32,Heavy Rain,Rainy,1,4.0,1.56
12.911515,77.640961,12.967227,77.688772,2024-01-28 15:27:11,Prime,10.46,40.8,236.72,Medium,Sunny,2,4.4,1.3
13.005376,77.571167,12.931426,77.619175,2024-02-21 07:52:03,Bike,12.61,49.2,255.1,Medium,Sunny,1,3.6,1.3
12.957435,77.640579,12.931663,77.574976,2024-02-02 08:21:04,Bike,9.91,53.5,229.13,High,Sunny,1,4.4,1.8
12.977099,77.636379,12.936304,77.58002,2024-02-07 23:51:02,Bike,9.84,26.6,187.98,Free Flow,Sunny,1,4.6,0.9
12.969369,77.593185,13.00158,77.554823,2024-02-18 13:19:56,SUV,7.1,27.7,226.77,Medium,Sunny,6,4.2,1.3
12.966899,77.604114,12.852221,77.657798,2024-01-13 16:19:39,Bike,18.17,70.9,354.41,Medium,Sunny,1,3.6,1.3
12.964293,77.645414,12.927135,77.575474,2024-02-17 08:25:58,Mini,11.16,60.3,274.35,High,Sunny,3,4.1,1.8
13.009256,77.563407,12.93798,77.584821,2024-01-12 18:47:40,Auto,10.71,57.9,255.33,High,Cloudy,2,4.3,1.8
12.924702,77.616966,12.984328,77.63472,2024-02-29 20:31:52,SUV,8.96,48.4,280.01,High,Sunny,3,4.8,1.8
12.921161,77.601371,12.925057,77.583204,2024-01-10 21:13:26,Auto,2.6,14.1,92.34,High,Sunny,2,4.6,1.8
12.935675,77.628643,13.192622,77.714012,2024-01-04 20:26:44,Auto,38.96,210.4,823.0,High,Cloudy,1,3.5,1.8
12.961992,77.64564,12.838613,77.657373,2024-01-21 09:15:13,Prime,17.88,96.5,409.37,High,Sunny,4,3.8,1.8
12.913647,77.653223,12.958804,77.646841,2024-01-13 00:33:42,Prime,6.58,17.8,155.56,Free Flow,Sunny,4,5.0,0.9
12.988624,77.560354,12.918969,77.639555,2024-02-10 17:38:42,Mini,14.96,80.8,350.78,High,Sunny,4,4.3,1.8
13.028059,77.588114,13.001576,77.573982,2024-02-17 04:33:23,Auto,4.3,11.6,109.06,Free Flow,Sunny,1,5.0,0.9
12.840081,77.669881,12.91939,77.616509,2024-02-22 07:26:01,Auto,13.67,53.3,283.95,Medium,Cloudy,3,5.0,1.3
12.944261,77.61855,12.902535,77.635678,2024-02-23 12:31:11,Auto,6.48,25.3,155.68,Medium,Cloudy,3,4.6,1.3
12.996531,77.561617,12.979435,77.601364,2024-01-25 08:03:18,SUV,6.09,32.9,222.33,High,Cloudy,1,4.3,1.8
12.974179,77.759041,12.923333,77.546702,2024-01-26 13:51:39,SUV,30.61,119.4,646.45,Medium,Sunny,5,4.9,1.3
13.009264,77.562619,12.962478,77.594263,2024-01-14 01:31:28,Bike,8.07,21.8,159.6,Free Flow,Cloudy,1,3.7,0.9
12.997111,77.549742,12.928414,77.621055,2024-02-07 17:49:34,Auto,14.07,91.2,380.11,Heavy Rain,Rainy,3,4.2,2.16
12.970706,77.596786,12.844883,77.663322,2024-01-11 22:41:18,Mini,20.41,79.6,414.24,Medium,Cloudy,4,4.4,1.3
12.985657,77.6337,12.963713,77.588395,2024-02-24 09:37:35,Mini,7.09,38.3,192.47,High,Sunny,3,4.0,1.8
12.845505,77.663367,12.91935,77.646743,2024-01-04 03:30:50,Mini,10.91,29.4,225.06,Free Flow,Sunny,2,4.1,0.9
12.922405,77.613431,12.839895,77.654482,2024-01-07 06:50:13,SUV,13.22,51.6,335.98,Medium,Cloudy,3,4.3,1.3
13.033053,77.595732,12.975731,77.742354,2024-01-27 05:49:43,Bike,22.13,59.7,385.14,Free Flow,Sunny,1,5.0,0.9
12.844262,77.654276,12.917468,77.653345,2024-02-10 20:09:23,Bike,10.56,57.0,242.34,High,Sunny,1,3.5,1.8
12.973025,77.589399,12.903484,77.644734,2024-02-25 02:14:32,Mini,12.68,34.2,253.45,Free Flow,Sunny,3,3.7,0.9
13.198455,77.716297,12.965932,77.63339,2024-02-02 18:14:26,SUV,35.5,230.1,958.24,Heavy Rain,Rainy,4,4.8,2.16
12.908668,77.60911,12.992746,77.54967,2024-02-22 09:53:43,Auto,14.71,79.4,335.7,High,Cloudy,2,3.5,1.8
12.911709,77.611466,12.842444,77.661604,2024-02-07 00:04:28,Mini,12.21,33.0,246.01,Free Flow,Sunny,1,4.7,0.9
12.937263,77.582007,12.908592,77.647536,2024-02-15 16:02:11,Auto,10.06,39.2,219.61,Medium,Sunny,1,3.8,1.3
12.930692,77.627942,12.93224,77.584479,2024-01-05 09:43:38,Prime,6.09,32.9,172.36,High,Sunny,3,4.5,1.8
13.208413,77.700917,12.932672,77.620035,2024-02-19 14:08:38,SUV,41.37,161.3,838.43,Medium,Sunny,5,3.6,1.3
13.031707,77.598477,13.007352,77.571016,2024-01-13 06:50:58,Bike,5.21,20.3,122.97,Medium,Sunny,1,4.8,1.3
12.940597,77.633071,12.985056,77.557581,2024-01-17 11:26:27,Prime,12.36,66.8,298.47,High,Sunny,2,3.9,1.8
12.921348,77.546958,12.853512,77.651104,2024-02-19 22:15:29,Mini,17.56,68.5,363.43,Medium,Sunny,2,3.5,1.3
12.836492,77.66803,12.987282,77.550239,2024-02-28 09:53:58,Bike,27.3,147.4,578.73,High,Sunny,1,4.9,1.8
12.911781,77.603256,12.953244,77.645043,2024-01-15 09:23:06,SUV,8.37,45.2,268.18,High,Sunny,6,4.4,1.8
12.90376,77.647778,12.955767,77.642527,2024-01-01 04:49:26,Auto,7.54,20.4,161.03,Free Flow,Cloudy,1,4.6,0.9
12.94513,77.627762,13.199811,77.698099,2024-01-02 06:53:53,Prime,38.05,148.4,729.13,Medium,Cloudy,2,4.2,1.3
12.918555,77.539849,13.202467,77.710117,2024-01-27 03:28:37,Bike,47.4,128.0,790.71,Free Flow,Sunny,1,4.7,0.9
12.944042,77.624257,12.955537,77.636956,2024-01-24 08:56:37,SUV,2.43,13.1,148.87,High,Sunny,1,5.0,1.8
12.914441,77.641327,12.958287,77.689173,2024-02-15 23:07:46,Mini,9.21,24.9,197.87,Free Flow,Cloudy,3,4.0,0.9
13.039795,77.599243,12.952573,77.687634,2024-02-18 18:32:30,Bike,17.65,95.3,384.74,High,Cloudy,1,3.6,1.8
12.967642,77.704627,12.972163,77.593167,2024-02-19 12:40:09,SUV,15.61,60.9,378.72,Medium,Sunny,4,4.2,1.3
12.939792,77.581535,12.902365,77.641461,2024-02-28 08:26:26,SUV,9.98,53.9,300.52,High,Cloudy,1,4.5,1.8
12.850567,77.661268,12.94935,77.699117,2024-02-11 14:17:44,SUV,15.21,59.3,371.45,Medium,Sunny,6,4.6,1.3
12.972591,77.759537,12.960405,77.697146,2024-01-08 06:21:19,Bike,8.91,34.7,189.01,Medium,Cloudy,1,4.9,1.3
12.966299,77.585755,12.989329,77.559559,2024-02-06 03:07:23,Auto,4.95,13.4,119.43,Free Flow,Cloudy,1,4.6,0.9
12.925746,77.618189,12.969142,77.598287,2024-02-05 13:24:34,Prime,6.85,26.7,172.34,Medium,Sunny,4,4.6,1.3
12.993271,77.562393,12.914759,77.654318,2024-01-16 02:08:54,Bike,17.14,46.3,305.16,Free Flow,Sunny,1,3.7,0.9
12.920541,77.638428,12.971034,77.756855,2024-01-06 00:09:41,Bike,18.11,48.9,320.62,Free Flow,Cloudy,1,3.6,0.9
12.922656,77.607976,12.962677,77.741187,2024-02-16 13:49:11,Prime,19.52,91.4,463.39,Heavy Rain,Rainy,2,4.8,1.56
12.963133,77.698656,12.930971,77.55035,2024-02-04 19:28:56,Bike,21.27,114.9,457.55,High,Sunny,1,4.9,1.8
13.203311,77.711577,12.849181,77.653536,2024-02-19 18:25:36,Bike,51.74,279.4,1070.03,High,Sunny,1,4.4,1.8
12.969769,77.631254,12.85395,77.657933,2024-02-08 15:03:35,SUV,17.12,66.8,405.68,Medium,Sunny,4,3.9,1.3
12.926237,77.624759,12.968765,77.586475,2024-01-20 14:03:01,Auto,8.15,31.8,185.42,Medium,Sunny,3,3.6,1.3
13.201881,77.711492,12.977598,77.640118,2024-02-21 15:32:31,Bike,33.87,132.1,634.59,Medium,Sunny,1,4.9,1.3
12.986384,77.639351,12.854875,77.650459,2024-02-10 21:51:56,Auto,19.04,102.8,422.71,High,Sunny,1,4.6,1.8
12.964641,77.587552,12.96567,77.647119,2024-02-09 10:21:47,SUV,8.34,45.0,267.61,High,Cloudy,5,4.3,1.8
12.923984,77.540092,12.83612,77.669311,2024-02-21 13:43:14,Bike,22.09,86.1,424.27,Medium,Sunny,1,4.8,1.3
12.933918,77.591525,12.998314,77.566088,2024-02-11 07:15:59,Bike,9.95,38.8,207.63,Medium,Cloudy,1,4.7,1.3
12.986812,77.555397,13.038898,77.604274,2024-01-31 08:21:56,Prime,10.16,54.9,254.28,High,Sunny,3,4.0,1.8
13.192931,77.697397,12.937058,77.6202,2024-02-12 10:07:54,Prime,38.47,207.7,823.27,High,Cloudy,4,3.9,1.8
13.004715,77.55512,12.904148,77.63881,2024-02-09 10:37:14,SUV,18.65,100.7,474.86,High,Cloudy,6,3.7,1.8
12.995054,77.555043,12.842877,77.658683,2024-02-05 18:32:25,Mini,26.32,142.1,578.99,High,Sunny,4,4.6,1.8
12.921925,77.600439,12.939497,77.576885,2024-02-29 10:52:03,Bike,4.16,22.5,113.6,High,Cloudy,1,4.0,1.8
13.029833,77.601492,12.909063,77.643259,2024-02-11 16:09:07,SUV,18.38,71.7,428.11,Medium,Cloudy,1,4.4,1.3
12.98851,77.548135,12.988261,77.648949,2024-02-02 21:44:45,Prime,14.11,76.2,333.63,High,Sunny,3,4.1,1.8
12.930836,77.553075,12.966151,77.697488,2024-01-23 18:05:58,SUV,20.85,112.6,519.01,High,Sunny,2,4.3,1.8
12.930051,77.631169,12.952317,77.631934,2024-01-25 16:24:56,Bike,3.21,12.5,87.38,Medium,Cloudy,1,5.0,1.3
13.191561,77.69815,12.994332,77.552631,2024-02-03 06:35:12,Bike,35.0,136.5,654.71,Medium,Sunny,1,4.4,1.3
12.935162,77.584463,13.009608,77.573689,2024-02-02 18:25:32,Prime,10.85,58.6,268.04,High,Cloudy,4,4.1,1.8
12.91813,77.65437,12.929633,77.543476,2024-01-15 13:40:31,SUV,15.61,60.9,378.65,Medium,Sunny,3,3.9,1.3
12.926459,77.544857,12.923543,77.600124,2024-01-17 21:03:41,Prime,7.75,41.8,205.72,High,Sunny,2,4.4,1.8
12.954003,77.629368,12.960186,77.746925,2024-01-15 14:52:18,Mini,16.48,64.3,344.15,Medium,Cloudy,3,3.9,1.3
13.202106,77.705551,12.962566,77.593106,2024-01-04 03:17:33,Auto,37.98,102.5,649.58,Free Flow,Cloudy,3,4.9,0.9
12.973278,77.648731,12.916674,77.650172,2024-01-25 22:51:37,Auto,8.17,38.2,214.94,Heavy Rain,Rainy,2,4.8,1.56
12.981238,77.632427,13.034741,77.590315,2024-02-08 22:47:11,Auto,9.71,37.9,213.38,Medium,Sunny,3,4.5,1.3
12.907497,77.638879,12.98929,77.561574,2024-02-16 18:00:59,Prime,16.01,86.5,371.84,High,Sunny,2,4.1,1.8
12.924965,77.537744,12.972081,77.646302,2024-02-05 07:29:51,Mini,16.65,64.9,347.14,Medium,Sunny,1,4.6,1.3
12.91715,77.553542,12.966831,77.699545,2024-01-24 04:59:22,SUV,21.66,70.2,511.65,Heavy Rain,Rainy,4,3.9,1.08
12.985515,77.641416,12.918608,77.547607,2024-02-05 16:47:53,Auto,16.3,63.6,330.92,Medium,Sunny,3,4.3,1.3
12.923796,77.59145,12.966383,77.700848,2024-01-19 10:43:27,Mini,16.5,106.9,449.21,Heavy Rain,Rainy,1,3.7,2.16
12.970999,77.642682,13.029296,77.594796,2024-01-08 12:57:29,Auto,10.76,41.9,231.99,Medium,Cloudy,2,3.9,1.3
12.968501,77.698649,12.961678,77.758461,2024-02-04 10:45:36,Auto,8.43,45.5,209.44,High,Cloudy,2,5.0,1.8
12.920668,77.602523,12.978129,77.594191,2024-02-16 22:40:57,Bike,8.37,32.7,179.46,Medium,Sunny,1,4.1,1.3
12.969255,77.74145,12.987167,77.558377,2024-02-24 13:27:10,Auto,25.75,120.5,582.84,Heavy Rain,Rainy,1,4.1,1.56
12.97634,77.588866,12.91855,77.541349,2024-01-18 05:08:14,Bike,10.67,28.8,201.2,Free Flow,Cloudy,1,4.7,0.9
12.951116,77.694179,12.937273,77.624188,2024-01-11 18:46:06,Mini,10.0,54.0,250.97,High,Cloudy,4,3.6,1.8
12.960653,77.641893,13.030319,77.600973,2024-02-25 23:57:44,Mini,11.57,31.2,235.7,Free Flow,Sunny,2,4.0,0.9
12.921003,77.591459,13.197793,77.709963,2024-01-29 13:57:56,Mini,43.25,168.7,821.98,Medium,Sunny,1,4.9,1.3
12.951108,77.691223,12.970098,77.740128,2024-01-07 12:46:23,Auto,7.37,28.8,171.62,Medium,Sunny,2,3.8,1.3
12.984291,77.633423,12.913541,77.642481,2024-01-14 10:31:59,Prime,10.29,55.6,256.78,High,Sunny,2,3.9,1.8
12.911603,77.652819,13.03088,77.587117,2024-02-17 18:50:11,Bike,19.51,105.4,422.24,High,Sunny,1,4.8,1.8
12.926955,77.628929,13.037364,77.594617,2024-02-11 09:40:30,Mini,16.64,89.9,384.47,High,Cloudy,3,4.6,1.8
12.933141,77.616196,12.983069,77.565218,2024-01-25 07:32:42,Bike,10.14,39.5,211.0,Medium,Sunny,1,4.4,1.3
12.993262,77.557568,12.914214,77.613307,2024-02-13 17:59:42,Auto,13.82,74.6,317.77,High,Cloudy,2,5.0,1.8
12.94222,77.615802,12.918188,77.600911,2024-02-23 10:42:40,Prime,4.05,21.8,131.33,High,Sunny,2,4.7,1.8
13.029344,77.597282,12.95215,77.631233,2024-01-12 03:39:05,Mini,12.11,32.7,244.37,Free Flow,Sunny,2,3.5,0.9
12.920616,77.639911,13.012588,77.565829,2024-02-13 19:34:14,Auto,16.84,90.9,378.53,High,Sunny,3,3.6,1.8
12.951521,77.691738,12.919608,77.553373,2024-01-31 19:59:40,Mini,19.91,129.0,530.62,Heavy Rain,Rainy,3,4.9,2.16
12.960735,77.741421,12.937987,77.590035,2024-01-23 22:53:58,Mini,21.44,83.6,432.75,Medium,Sunny,3,3.8,1.3
12.934418,77.622558,12.924376,77.607167,2024-01-04 21:22:45,Auto,2.6,14.0,92.19,High,Sunny,1,4.3,1.8
13.195707,77.699232,12.964858,77.590784,2024-01-26 06:36:52,Prime,36.61,142.8,703.43,Medium,Sunny,4,3.8,1.3
12.964565,77.748709,12.927144,77.546582,2024-01-30 17:22:56,Auto,28.8,155.5,618.93,High,Sunny,3,5.0,1.8
13.012908,77.556082,12.976241,77.599894,2024-01-31 05:26:42,Bike,8.1,21.9,160.0,Free Flow,Sunny,1,4.7,0.9
13.032268,77.602289,12.932826,77.542148,2024-01-11 07:10:48,Prime,16.64,64.9,346.96,Medium,Cloudy,3,4.3,1.3
12.917072,77.645995,12.977278,77.756632,2024-02-05 02:56:32,Auto,17.76,57.5,373.31,Heavy Rain,Rainy,1,4.1,1.08
12.84331,77.666153,12.986109,77.562808,2024-01-21 02:59:20,Mini,25.18,81.6,521.92,Heavy Rain,Rainy,2,4.3,1.08
13.191545,77.711087,12.921801,77.578776,2024-01-20 03:33:06,Bike,43.11,116.4,721.84,Free Flow,Sunny,1,3.9,0.9
